postcode,lat,lng
4612,-26.0046,151.5898
4613,-26.2798,151.3389
4614,-26.8483,151.9647
4615,-26.6596,152.0104
4620,-25.557,152.2809
4621,-25.5358,152.0428
4625,-25.5711,151.6442
4626,-25.7654,151.1055
4627,-25.3502,150.7787
4630,-24.8607,150.9755
4650,-25.641,152.7913
4655,-25.338,152.7837
4659,-25.2663,152.5687
4660,-25.1893,152.301
4662,-25.3472,152.5988
4670,-24.8878,152.2979
4671,-25.0764,151.7894
4673,-24.7296,152.0888
4674,-24.6885,151.8725
4676,-24.6323,151.622
4677,-24.3185,151.7277
4678,-24.1469,151.6343
4680,-23.4468,151.9173
4694,-23.8324,151.1216
4695,-23.8071,150.9659
4697,-23.7114,150.8195
4699,-23.6579,150.6432
4700,-23.1802,150.9581
4701,-23.3549,150.5575
4702,-23.2796,150.8858
4703,-23.0746,150.8943
4704,-23.1357,150.3812
4705,-22.7718,149.7192
4706,-22.5809,149.6754
4707,-22.515,149.2355
4709,-23.0597,148.4292
4710,-23.2572,150.8264
4711,-23.2525,150.4762
4712,-23.6952,149.6737
4713,-24.1141,149.431
4714,-23.6627,150.3949
4715,-24.3936,150.4587
4716,-24.4835,150.806
4717,-23.6328,148.8913
4718,-24.675,149.615
4719,-24.9996,150.2138
4720,-23.6849,148.1879
4721,-22.4493,147.1743
4722,-24.5065,147.4165
4723,-23.0299,148.201
4724,-23.6427,146.8405
4725,-23.6106,145.3635
4726,-22.5364,145.4864
4727,-23.5156,144.617
4728,-22.7711,146.0994
4730,-23.7907,143.4025
4731,-24.4993,144.2685
4732,-22.4276,144.6221
4733,-21.7712,143.503
4735,-22.8106,141.8618
4736,-24.9366,143.1031
4737,-21.43,149.1781
4738,-21.6222,149.2674
4739,-21.9306,149.3951
4740,-21.3376,149.0597
4741,-20.8086,149.2717
4742,-21.7541,148.5696
4743,-21.4537,147.907
4744,-22.0184,148.0451
4745,-22.4979,148.2596
4746,-22.8519,148.8509
4750,-21.0426,149.1523
4751,-21.2219,149.0407
4753,-21.169,148.9525
4754,-21.1881,148.8328
4756,-21.1263,148.6097
4757,-21.0543,148.5008
4798,-20.8899,148.7378
4799,-20.7204,148.622
4800,-20.4654,148.5163
4801,-20.0533,148.8872
4802,-20.2711,148.989
4803,-20.3541,148.9588
4804,-20.868,147.5185
4805,-20.0166,148.458
4806,-19.8629,147.4169
4807,-19.915,147.133
4808,-19.5101,147.3044
4809,-19.5308,147.1398
4810,-19.2278,146.7647
4811,-19.3231,146.8403
4812,-19.2866,146.7877
4813,-19.3389,146.7864
4814,-19.2858,146.7547
4815,-19.3723,146.7076
4816,-19.7879,146.7915
4817,-19.3105,146.6523
4818,-19.2379,146.5403
4819,-19.1439,146.8318
4820,-20.0822,146.2484
4821,-20.7942,144.2184
4822,-21.3284,142.6049
4823,-19.2145,141.2438
4824,-20.7775,140.6525
4825,-21.0173,137.4323
4828,-19.5438,138.3507
4829,-23.3299,140.2212
4830,-17.9563,138.862
4849,-18.2657,146.0279
4850,-18.5525,146.4957
4852,-17.8301,146.1
4854,-18.0202,145.8421
4855,-17.8154,146.0109
4856,-17.7414,145.9244
4857,-17.7489,146.0592
4858,-17.6226,146.0788
4859,-17.5933,145.9546
4860,-17.5203,145.8888
4861,-17.3528,145.8722
4865,-17.0955,145.7828
4868,-16.9938,145.7292
4869,-17.0256,145.7304
4870,-16.9238,145.7423
4871,-16.9342,145.9941
4872,-18.0281,145.1573
4873,-16.2309,145.2991
4874,-12.5339,142.2679
4875,-9.5849,143.7692
4876,-11.3385,142.4654
4877,-16.5353,145.4676
4878,-16.8394,145.7115
4879,-16.7898,145.6665
4880,-17.0488,145.2932
4881,-16.9125,145.5578
4882,-17.2025,145.4728
4883,-17.3333,145.4767
4884,-17.2663,145.7216
4885,-17.3842,145.6241
4886,-17.5357,145.6338
4887,-17.3849,145.3866
4888,-17.4993,145.4911
4890,-17.7419,141.1851
4891,-17.4474,140.9288
4892,-14.6604,143.3735
4895,-19.7061,145.774
5000,-34.9285,138.6007
5001,-34.9285,138.6007
5005,-34.9194,138.6035
5006,-34.9115,138.5845
5007,-34.9033,138.5679
5008,-34.8875,138.5594
5009,-34.8969,138.5425
5010,-34.8575,138.5583
5011,-34.8709,138.5353
5012,-34.863,138.5416
5013,-34.842,138.5535
5014,-34.8647,138.5092
5015,-34.8084,138.5316
5016,-34.8245,138.4938
5017,-34.8065,138.4981
5018,-34.7791,138.4996
5019,-34.8477,138.4771
5020,-34.8673,138.4816
5021,-34.8663,138.4929
5022,-34.9055,138.4926
5023,-34.9007,138.512
5024,-34.9488,138.5061
5025,-34.9124,138.5296
5031,-34.9369,138.5709
5032,-34.9357,138.5444
5033,-34.9389,138.5585
5034,-34.9562,138.5881
5035,-34.9521,138.5752
5037,-34.9574,138.5458
5038,-34.9681,138.5484
5039,-34.9763,138.5707
5040,-34.9631,138.5274
5041,-35.003,138.5942
5042,-35.0073,138.575
5043,-35.0055,138.5539
5044,-35.0012,138.5163
5045,-34.9771,138.517
5046,-35.0038,138.5354
5047,-35.0307,138.5466
5048,-35.0174,138.5205
5049,-35.0454,138.5227
5050,-35.0263,138.6013
5051,-35.0338,138.6204
5052,-35.0039,138.6187
5061,-34.9572,138.6065
5062,-35.0041,138.6024
5063,-34.9543,138.6215
5064,-34.9632,138.6492
5065,-34.9404,138.634
5066,-34.941,138.6603
5067,-34.92,138.6306
5068,-34.9226,138.655
5069,-34.9076,138.6235
5070,-34.9005,138.6422
5071,-34.9229,138.623
5072,-34.9121,138.6961
5073,-34.8953,138.6832
5074,-34.8842,138.6693
5075,-34.8613,138.6753
5076,-34.8738,138.7037
5081,-34.8914,138.6177
5082,-34.886,138.5871
5083,-34.8794,138.6099
5084,-34.8644,138.5816
5085,-34.8562,138.613
5086,-34.8542,138.6434
5087,-34.877,138.6377
5088,-34.8471,138.6738
5089,-34.851,138.7245
5090,-34.8433,138.7046
5091,-34.8226,138.7356
5092,-34.8213,138.6802
5093,-34.8398,138.658
5094,-34.8027,138.5815
5095,-34.8207,138.6199
5096,-34.7985,138.6447
5097,-34.8196,138.7073
5098,-34.8296,138.6389
5106,-34.7932,138.6295
5107,-34.7844,138.6099
5108,-34.7616,138.6188
5109,-34.7714,138.6639
5110,-34.7221,138.565
5111,-34.7093,138.6253
5112,-34.7262,138.6666
5113,-34.7025,138.6744
5114,-34.7187,138.7543
5115,-34.6695,138.6817
5116,-34.6228,138.7241
5117,-34.6413,138.6365
5118,-34.5838,138.7057
5120,-34.6686,138.5079
5121,-34.6886,138.6508
5125,-34.7732,138.7387
5126,-34.7934,138.725
5127,-34.7967,138.6747
5131,-34.7953,138.7581
5132,-34.8573,138.757
5133,-34.8109,138.777
5134,-34.8919,138.7606
5136,-34.9211,138.7351
5137,-34.9458,138.736
5138,-34.9349,138.7686
5139,-34.9248,138.7887
5140,-34.9392,138.7102
5141,-34.9573,138.7224
5142,-34.9608,138.7402
5144,-34.9685,138.769
5150,-35.0109,138.6549
5151,-34.9743,138.7239
5152,-34.9984,138.704
5153,-35.091,138.7579
5154,-35.0233,138.7359
5155,-35.0201,138.7567
5156,-35.0302,138.6567
5157,-35.1435,138.6331
5158,-35.084,138.5198
5159,-35.0617,138.6039
5160,-35.1101,138.5017
5161,-35.0964,138.5157
5162,-35.1121,138.5652
5163,-35.1479,138.5522
5164,-35.1248,138.5004
5165,-35.1374,138.4751
5166,-35.1153,138.4786
5167,-35.1669,138.4812
5168,-35.1497,138.4963
5169,-35.1942,138.478
5170,-35.2373,138.4789
5171,-35.1965,138.5534
5172,-35.2877,138.5552
5173,-35.2906,138.47
5174,-35.3306,138.4712
5201,-35.2061,138.7272
5202,-35.386,138.5059
5203,-35.4508,138.3881
5204,-35.5722,138.3246
5210,-35.3877,138.6557
5211,-35.5662,138.628
5212,-35.5208,138.6688
5213,-35.5006,138.7102
5214,-35.4912,138.8348
5220,-35.745,137.2367
5221,-35.7938,137.7202
5222,-35.8034,137.9247
5223,-35.8114,137.5417
5231,-34.8159,138.8395
5232,-34.8554,138.816
5233,-34.8399,138.8824
5234,-34.8051,138.9661
5235,-34.7053,139.0846
5236,-34.8294,139.0517
5237,-34.8231,139.1919
5238,-34.8677,139.4972
5240,-34.9069,138.8153
5241,-34.8972,138.8644
5242,-34.9984,138.8191
5243,-34.9632,138.8282
5244,-34.9387,138.9464
5245,-35.0204,138.7917
5250,-35.0417,138.8861
5251,-35.1377,138.8734
5252,-35.0357,138.9472
5253,-35.1091,139.2736
5254,-35.097,139.4759
5255,-35.2485,138.9759
5256,-35.4921,139.0336
5259,-35.5214,139.2366
5260,-35.2336,139.5117
5261,-35.596,139.9352
5262,-36.7805,140.9045
5263,-37.307,140.8384
5264,-35.6699,139.2757
5265,-35.7188,139.7434
5266,-35.9028,139.8155
5267,-36.0935,140.3487
5268,-36.1894,140.7882
5269,-36.4049,140.6017
5270,-36.4049,140.6017
5271,-36.7929,140.4965
5272,-37.1629,140.3218
5273,-36.9426,140.2461
5275,-36.6132,139.9371
5276,-37.2141,139.9174
5277,-37.4355,140.8523
5278,-37.5271,140.6166
5279,-37.5747,140.4625
5280,-37.4492,140.2608
5290,-37.8398,140.7645
5291,-37.928,140.7196
5301,-35.4499,140.0306
5302,-35.5795,140.3253
5303,-35.1914,140.6853
5304,-35.0526,140.7825
5306,-35.0968,139.6909
5307,-35.0376,140.2421
5308,-34.6271,140.0507
5309,-34.8507,140.1144
5310,-34.7948,140.3673
5311,-34.7218,140.8111
5320,-34.0181,139.4417
5321,-34.0647,139.7866
5322,-34.1779,139.9559
5330,-33.9471,139.9754
5331,-34.22,140.317
5332,-34.2511,140.281
5333,-34.357,140.6203
5340,-34.1768,140.782
5341,-33.7391,140.7532
5342,-34.2403,140.5519
5343,-34.3213,140.5562
5344,-34.2853,140.5144
5345,-34.187,140.4545
5346,-34.25,140.3972
5350,-34.5509,138.8342
5351,-34.6382,138.8978
5352,-34.5447,138.9856
5353,-34.5773,139.327
5354,-34.538,139.6526
5355,-34.444,139.0079
5356,-34.397,139.3721
5357,-34.3434,139.5259
5360,-34.4468,138.898
5371,-34.4154,138.7561
5372,-34.4359,138.7986
5373,-34.303,138.9303
5374,-34.1525,139.1249
5381,-33.9655,139.1403
5400,-34.4215,138.7043
5401,-34.2977,138.6599
5410,-34.3668,138.7683
5411,-34.2564,138.7723
5412,-34.1829,138.7753
5413,-34.0803,138.8835
5414,-33.9494,138.7737
5415,-33.9427,138.7229
5416,-33.8047,138.7961
5417,-33.665,139.8483
5418,-33.3573,139.1438
5419,-33.3977,138.8933
5420,-33.2526,138.9612
5421,-33.1347,138.9858
5422,-32.9734,138.7712
5431,-32.212,138.884
5432,-31.9511,139.1946
5433,-32.1809,138.1056
5434,-31.5682,138.7051
5440,-32.2159,140.3153
5451,-34.0922,138.6209
5452,-33.9695,138.6528
5453,-33.8029,138.5827
5454,-33.5317,138.6045
5455,-33.6739,138.6335
5460,-34.3124,138.518
5461,-34.0953,138.4445
5462,-33.8964,138.4302
5464,-33.6764,138.3941
5470,-33.5754,138.4827
5471,-33.4761,138.4243
5472,-33.3872,138.4103
5473,-33.2571,138.3513
5480,-33.1258,138.3198
5481,-33.0124,138.2397
5482,-32.8422,138.3573
5483,-32.8863,138.1237
5485,-32.5464,138.207
5490,-33.1691,138.4822
5491,-33.1945,138.6438
5493,-33.015,138.7466
5495,-32.8822,137.9463
5501,-34.5951,138.548
5502,-34.4962,138.6229
5510,-33.9491,138.189
5520,-33.7691,138.1202
5521,-33.5675,138.21
5522,-33.5782,138.0033
5523,-33.1877,138.213
5540,-33.2058,138.0802
5550,-34.093,138.2438
5552,-34.0613,137.8629
5554,-33.928,137.7562
5555,-33.6568,138.1912
5556,-33.9509,137.6108
5558,-34.1052,137.5984
5560,-33.8951,138.0319
5570,-34.2723,137.9569
5571,-34.5149,137.8115
5572,-34.2371,137.8125
5573,-34.5141,137.5086
5575,-34.8231,137.5446
5576,-35.0508,137.5605
5577,-34.9106,137.1758
5580,-34.6587,137.7047
5581,-34.7896,137.7488
5582,-34.9423,137.7346
5583,-35.1177,137.8259
5600,-33.0363,137.2773
5601,-32.9133,137.787
5602,-33.5305,136.8609
5603,-33.8312,136.5
5604,-34.0033,136.3018
5605,-34.2583,136.1541
5606,-35.3732,136.8593
5607,-35.1564,136.4565
5608,-33.0575,137.5325
5609,-33.1498,137.4399
5611,-33.1001,136.9795
5630,-34.4205,135.6122
5631,-34.2858,135.6645
5632,-34.1292,135.6358
5633,-33.4485,135.5819
5640,-33.606,136.4377
5641,-33.1002,136.3185
5642,-33.5587,136.1032
5650,-33.1523,135.7402
5651,-33.1696,135.5284
5652,-33.0913,135.2498
5653,-32.968,135.2293
5654,-32.8332,135.0209
5655,-32.5853,135.0486
5660,-32.5915,134.522
5661,-32.3453,134.741
5670,-33.4094,135.0208
5671,-33.2104,134.6738
5680,-32.6728,134.3791
5690,-32.2827,133.5823
5700,-32.6901,137.7541
5701,-32.5778,137.961
5710,-27.4672,134.43
5713,-32.3424,137.8719
5715,-32.3299,137.3609
5717,-32.2263,135.1706
5719,-30.59,135.5034
5720,-31.1183,136.9754
5722,-30.7798,137.1972
5723,-27.7952,135.5334
5724,-27.1806,133.4209
5725,-30.4309,136.7467
5730,-31.1246,138.5935
5731,-28.871,140.7244
5732,-30.6582,138.8559
5733,-26.3201,138.9718
5734,-26.0978,134.7482
5800,-34.9285,138.6007
5801,-34.9285,138.6007
5810,-34.9285,138.6007
5839,-34.9285,138.6007
5942,-34.86,138.5659
5950,-34.9451,138.5302
6000,-31.9488,115.8599
6001,-31.9921,115.7632
6003,-31.9393,115.8691
6004,-31.9569,115.8746
6005,-31.9571,115.8369
6006,-31.9293,115.8529
6007,-31.9357,115.8343
6008,-31.9566,115.8114
6009,-31.9858,115.8047
6010,-31.9716,115.7764
6011,-31.9964,115.7576
6012,-32.016,115.7634
6014,-31.9364,115.8082
6015,-31.9385,115.7647
6016,-31.9212,115.8312
6017,-31.9084,115.8146
6018,-31.892,115.7868
6019,-31.9073,115.7692
6020,-31.8527,115.7654
6021,-31.8717,115.8119
6022,-31.852,115.8092
6023,-31.8345,115.774
6024,-31.8349,115.8031
6025,-31.7958,115.7544
6026,-31.8017,115.7998
6027,-31.7633,115.7564
6028,-31.7337,115.7477
6029,-31.8769,115.7557
6030,-31.6873,115.7117
6031,-31.6925,115.7721
6032,-31.6432,115.7489
6033,-31.6091,115.7114
6034,-31.5856,115.6639
6035,-31.5247,115.7299
6036,-31.6494,115.7099
6037,-31.4885,115.6161
6038,-32.2891,115.723
6041,-31.3797,115.5686
6042,-31.2544,115.5086
6043,-31.1418,115.4245
6044,-30.9728,115.4247
6050,-31.9306,115.8719
6051,-31.9381,115.8996
6052,-31.9155,115.884
6053,-31.9209,115.9149
6054,-31.9018,115.9426
6055,-31.828,115.9734
6056,-31.8384,116.0261
6057,-31.9499,116.0042
6058,-31.9852,116.0067
6059,-31.8829,115.8617
6060,-31.9032,115.8409
6061,-31.8641,115.8435
6062,-31.8863,115.8909
6063,-31.8668,115.9378
6064,-31.8353,115.8491
6065,-31.6944,115.8453
6066,-31.8427,115.8965
6067,-31.8161,115.8996
6068,-31.8262,115.9411
6069,-31.7816,115.9892
6070,-31.929,116.0793
6071,-31.8891,116.1004
6072,-31.9078,116.132
6073,-31.9493,116.2814
6074,-31.8966,116.2045
6076,-32.109,116.2083
6077,-31.6944,115.8453
6078,-31.6944,115.8453
6079,-31.6944,115.8453
6081,-31.876,116.1461
6082,-31.7384,116.2957
6083,-31.7931,116.1966
6084,-31.622,116.0728
6090,-31.8626,115.8943
6100,-31.9717,115.896
6101,-31.9852,115.9086
6102,-32.0056,115.9044
6103,-31.9604,115.9135
6104,-31.9655,115.9776
6105,-31.9539,115.9633
6106,-31.9921,115.9456
6107,-32.0177,115.9671
6108,-32.0609,115.9536
6109,-32.0399,116.0132
6110,-32.0785,116.0086
6111,-32.104,116.1926
6112,-32.1587,115.9979
6121,-32.2089,115.9165
6122,-32.2217,116.0072
6123,-32.2952,115.9859
6124,-32.3383,116.0725
6125,-32.3644,115.9013
6126,-32.44,115.977
6147,-32.0438,115.9414
6148,-32.0302,115.9247
6149,-32.0649,115.8587
6150,-32.0617,115.8336
6151,-31.9822,115.8695
6152,-32.0085,115.8701
6153,-32.0244,115.8375
6154,-32.0401,115.826
6155,-32.0615,115.8908
6156,-32.0395,115.8002
6157,-32.0382,115.7837
6158,-32.0385,115.7666
6159,-32.0352,115.7503
6160,-32.0541,115.7545
6161,-32.0056,115.5205
6162,-32.0688,115.759
6163,-32.0848,115.7987
6164,-32.132,115.8546
6165,-32.196,115.7994
6166,-32.1584,115.7907
6167,-32.2237,115.8353
6168,-32.282,115.7577
6169,-32.3385,115.7639
6170,-32.2656,115.836
6171,-32.3289,115.8333
6172,-32.3755,115.7531
6173,-32.4074,115.7579
6174,-32.4266,115.7602
6175,-32.4459,115.7553
6176,-32.4217,115.8143
6180,-32.558,115.7283
6181,-32.558,115.7283
6182,-32.4463,115.8323
6207,-32.5143,115.9596
6208,-32.6306,115.8476
6209,-32.558,115.7283
6210,-32.558,115.7283
6211,-32.558,115.7283
6213,-32.7021,116.1282
6214,-32.7504,115.8594
6215,-32.8538,115.8967
6218,-32.9462,115.9031
6219,-33.0035,115.8515
6220,-33.0312,116.0298
6221,-33.1193,115.9074
6223,-33.1821,115.9032
6224,-33.2451,115.8468
6225,-33.3526,116.2049
6226,-33.2918,115.8472
6227,-33.3228,115.8686
6228,-33.3381,115.7765
6229,-33.3521,115.7074
6230,-33.3411,115.6492
6231,-33.3644,115.6556
6232,-33.3166,115.7043
6233,-33.279,115.7144
6236,-33.4104,115.8289
6237,-33.476,115.6741
6239,-33.5649,115.9239
6240,-33.5496,115.9661
6243,-33.6887,116.2069
6244,-33.7832,116.5069
6251,-33.6827,115.8887
6252,-33.7483,115.9567
6253,-33.7739,116.0365
6254,-33.8444,116.0726
6255,-33.9716,116.1554
6256,-34.0523,116.1666
6258,-34.3128,116.4022
6260,-34.4387,115.8606
6262,-34.7061,116.1412
6271,-33.6212,115.6157
6275,-34.0553,115.6265
6280,-33.7289,115.3027
6281,-33.6108,115.0768
6282,-33.7229,115.0239
6284,-33.8576,115.1887
6285,-33.9414,115.281
6286,-34.0618,115.1765
6288,-34.171,115.2336
6290,-34.2938,115.1422
6302,-31.8963,116.7429
6304,-32.1766,116.7603
6306,-32.2965,117.1406
6308,-32.579,116.6652
6309,-32.6683,117.1292
6311,-32.8035,117.1209
6312,-32.9791,117.3069
6313,-33.0579,117.2433
6315,-33.2863,117.3428
6316,-33.5323,117.3846
6317,-33.6474,117.7389
6318,-33.862,117.6511
6320,-34.0964,117.7179
6321,-34.2695,117.3985
6322,-34.412,117.4916
6323,-34.4862,117.6255
6324,-34.6183,117.7815
6326,-34.7694,117.7853
6327,-34.8585,117.5934
6328,-34.9191,118.4628
6330,-34.9054,117.8633
6331,-35.0269,117.884
6332,-32.0466,115.9745
6333,-34.9025,117.1589
6335,-33.869,118.1128
6336,-33.9282,118.5968
6337,-33.9904,119.2372
6338,-34.3629,118.6571
6341,-33.5136,118.2152
6343,-33.5356,118.7993
6346,-33.3191,120.349
6348,-33.8813,120.1458
6350,-33.4339,117.6947
6351,-33.1894,117.9221
6352,-33.1855,118.0862
6353,-33.1314,118.5103
6355,-33.0327,119.0983
6356,-32.8853,120.1324
6357,-32.8097,118.7242
6358,-32.4839,118.6719
6359,-32.4254,119.3112
6361,-32.9894,117.7572
6363,-32.9198,118.0042
6365,-32.7231,118.2888
6367,-32.4226,118.3519
6368,-32.1895,118.3399
6369,-32.0237,118.8065
6370,-32.806,117.626
6372,-32.6418,117.7634
6373,-32.4954,117.7639
6375,-32.2863,117.8798
6383,-31.9511,117.4063
6384,-31.9556,117.6662
6385,-31.9021,117.7473
6386,-31.9501,117.8151
6390,-32.8054,116.4134
6391,-33.0633,116.7732
6392,-33.4009,116.6253
6393,-33.5382,116.854
6394,-33.8332,116.972
6395,-33.8852,117.0653
6396,-34.372,117.0962
6397,-34.5437,116.9554
6398,-34.7886,116.604
6401,-31.6403,116.6817
6403,-31.6439,116.7975
6405,-31.6058,117.0202
6407,-31.6511,117.2221
6409,-31.6054,117.471
6410,-31.58,117.68
6411,-31.5505,117.9053
6412,-31.6011,117.9798
6413,-31.5556,118.064
6414,-31.5268,118.1678
6415,-31.4812,118.29
6418,-31.8955,118.1626
6419,-32.0312,118.0978
6420,-31.7483,118.7183
6421,-31.3275,118.5242
6422,-31.3841,118.5644
6423,-31.1693,118.6812
6424,-31.2963,118.8963
6425,-31.3981,119.1432
6426,-30.3613,119.3113
6427,-30.8506,119.5409
6428,-32.142,118.0205
6429,-30.9498,120.8989
6430,-30.5991,121.4465
6431,-30.4036,122.6839
6432,-30.871,121.5418
6433,-30.7825,121.5047
6434,-30.8202,125.6728
6435,-28.2193,120.4488
6436,-29.6023,124.8568
6437,-27.6844,120.5298
6438,-28.9,121.0927
6440,-26.1689,125.7332
6442,-31.3186,121.9976
6443,-32.395,123.7442
6445,-32.9817,121.6387
6446,-33.2234,121.6823
6447,-33.4513,121.7322
6448,-33.6506,121.7989
6450,-33.4012,122.2111
6452,-32.9183,122.895
6460,-31.2666,116.779
6461,-31.1407,117.0833
6462,-31.1253,117.2043
6463,-31.1265,117.2493
6465,-30.86,117.0712
6466,-30.7191,117.1004
6467,-30.5613,117.1534
6468,-30.2146,117.1445
6470,-30.4664,117.287
6472,-30.2614,117.7899
6473,-30.489,118.1335
6475,-30.614,117.4405
6476,-30.7649,117.6792
6477,-30.776,117.9388
6479,-30.7484,118.4485
6480,-31.2901,118.2206
6484,-30.9607,119.0789
6485,-31.1847,117.3811
6487,-31.1683,117.6601
6488,-31.1276,117.7358
6489,-31.1233,117.9456
6490,-31.1618,118.1071
6501,-31.5418,115.9455
6502,-31.2976,116.1843
6503,-31.2374,115.8211
6504,-31.3108,116.0423
6505,-31.1614,116.1044
6506,-31.0703,116.1103
6507,-30.7215,115.7187
6509,-30.9123,116.2526
6510,-30.7011,116.0903
6511,-30.5681,115.2502
6512,-30.4467,116.0702
6513,-30.2737,116.0606
6514,-30.0274,115.0872
6515,-29.9673,115.8564
6516,-30.2255,115.2093
6517,-29.7407,115.8394
6518,-29.7749,115.1807
6519,-29.5143,115.5977
6521,-30.3485,115.6409
6522,-29.1394,115.4856
6525,-29.3273,115.0981
6528,-28.9859,114.8152
6530,-28.8025,114.8625
6531,-32.2784,115.7407
6532,-28.4409,115.0046
6535,-27.8322,114.8524
6536,-27.5418,114.3797
6537,-26.9049,114.6273
6556,-31.8606,116.3102
6558,-31.7714,116.3134
6560,-31.8177,116.4286
6562,-31.7462,116.4734
6564,-31.7266,116.539
6566,-31.4849,116.3806
6567,-31.4592,116.42
6568,-31.2466,116.5375
6569,-31.0851,116.4528
6571,-30.9404,116.3966
6572,-30.8047,116.3963
6574,-30.6509,116.4252
6575,-30.4109,116.4244
6603,-30.8742,116.726
6605,-30.7302,116.763
6606,-30.6143,116.8292
6608,-30.4293,116.8266
6609,-30.2665,116.7506
6612,-29.5451,117.8352
6613,-29.9626,116.5236
6614,-29.8888,116.5519
6616,-29.7669,116.4342
6620,-29.6237,116.6014
6623,-29.0217,116.1205
6625,-29.1074,115.9467
6627,-28.8505,115.902
6628,-28.8338,115.7648
6630,-27.5697,115.7238
6631,-28.4637,115.7554
6632,-28.6199,115.3384
6635,-28.1507,116.6894
6638,-28.6124,118.1576
6639,-27.6849,119.4098
6640,-27.0032,117.6746
6642,-25.6394,118.5549
6646,-25.9127,121.2149
6701,-24.7345,115.152
6705,-25.1113,115.0115
6707,-22.265,113.9548
6710,-22.1335,115.449
6711,-21.4619,115.0011
6712,-20.7858,115.4073
6713,-20.6763,116.7095
6714,-21.1451,116.3499
6716,-21.6053,116.312
6718,-20.9715,117.741
6720,-20.6993,117.0676
6721,-20.7108,118.4417
6722,-20.4079,118.6067
6723,-20.2103,119.7275
6725,-18.7734,122.7538
6726,-17.9502,122.1964
6728,-17.0906,124.592
6731,-16.0986,123.6105
6733,-16.1349,123.754
6740,-14.9627,128.3972
6743,-17.2935,129.662
6751,-22.1413,117.0578
6753,-23.346,120.8094
6754,-23.3038,117.4766
6758,-22.0556,120.2823
6760,-22.0266,124.3839
6761,-20.4036,120.47
6762,-21.7122,122.2248
6765,-18.7528,125.2821
6770,-18.7055,127.3208
6798,-10.4871,105.6407
6799,-12.1697,96.8315
6800,-31.9921,115.7632
6803,-31.9393,115.8691
6809,-31.9921,115.7632
6817,-31.9921,115.7632
6820,-31.9921,115.7632
6827,-31.9921,115.7632
6830,-31.9921,115.7632
6831,-31.955,115.8575
6832,-31.9582,115.8667
6837,-31.9921,115.7632
6838,-31.9921,115.7632
6839,-31.9921,115.7632
6840,-31.9921,115.7632
6841,-31.9921,115.7632
6842,-31.9921,115.7632
6843,-31.9921,115.7632
6844,-31.9921,115.7632
6845,-31.9921,115.7632
6846,-31.9921,115.7632
6847,-31.9921,115.7632
6848,-31.9921,115.7632
6849,-31.9488,115.864
6850,-33.6634,115.3329
6865,-31.9393,115.8691
6872,-31.9432,115.8764
6892,-31.7771,115.8179
6900,-31.9357,115.8343
6901,-31.9445,115.8759
6902,-31.9357,115.8343
6903,-31.9357,115.8343
6904,-31.9437,115.8346
6905,-27.6728,121.628
6906,-31.982,115.761
6907,-31.9858,115.8047
6909,-31.9858,115.8047
6910,-31.9815,115.7745
6911,-32.4034,115.762
6912,-32.0117,115.7631
6913,-31.9364,115.8082
6914,-31.8616,115.8152
6915,-31.9541,115.8483
6916,-31.8859,115.8048
6917,-31.8859,115.8048
6918,-31.892,115.7868
6919,-31.7633,115.7564
6920,-31.8594,115.7754
6921,-31.8823,115.7919
6922,-31.9014,115.795
6923,-31.7958,115.7544
6924,-32.5598,115.7973
6925,-32.109,116.2083
6926,-31.939,116.0125
6929,-31.9541,115.8483
6931,-31.9381,115.8996
6932,-31.9232,115.8828
6933,-31.9072,115.8965
6934,-31.9151,115.9211
6935,-31.9237,115.9211
6936,-31.8918,116.013
6937,-31.8967,115.8468
6938,-31.8967,115.8468
6939,-31.8967,115.8468
6940,-31.8967,115.8468
6941,-31.842,115.8552
6942,-31.9018,115.9426
6943,-31.8879,115.8929
6944,-31.8649,115.8955
6945,-31.8556,115.893
6946,-31.6176,115.7151
6947,-31.6944,115.8453
6951,-32.0687,115.8217
6952,-31.8917,115.8179
6953,-32.0244,115.8375
6954,-32.0401,115.826
6955,-32.0615,115.8908
6956,-31.9881,115.8536
6957,-32.0382,115.7837
6959,-32.0671,115.9864
6960,-32.04,115.816
6961,-32.0382,115.7837
6963,-32.0769,115.7887
6964,-32.0227,115.8602
6965,-32.0848,115.7987
6966,-32.1432,115.8598
6967,-32.282,115.7577
6968,-32.1078,115.7827
6969,-32.264,115.7451
6970,-32.0615,115.8908
6979,-31.9546,115.8962
6980,-32.0177,115.9671
6981,-31.9518,115.877
6982,-31.8698,116.1691
6983,-32.0056,115.9044
6984,-31.9658,115.9335
6985,-33.6253,115.6002
6986,-31.9921,115.9456
6987,-32.0177,115.9671
6988,-32.05,115.9648
6989,-32.0396,116.0096
6990,-32.0604,116.0085
6991,-32.0979,116.096
6992,-31.9645,115.9204
6997,-32.0979,116.096
7000,-42.8784,147.308
7001,-43.5359,146.3561
7002,-42.8997,147.4463
7004,-42.8901,147.3289
7005,-42.9162,147.3368
7006,-42.9081,147.3444
7007,-42.9229,147.3195
7008,-42.8619,147.2933
7009,-42.8426,147.2897
7010,-42.8591,147.2124
7011,-42.7934,147.2301
7012,-42.8337,147.1744
7015,-42.839,147.3602
7016,-42.8136,147.3464
7017,-42.7193,147.3151
7018,-42.8776,147.3857
7019,-42.8988,147.4333
7020,-42.9657,147.4785
